product_id,product_name,category,subcategory,region,quarter,year,sales,units_sold,profit,profit_margin,return_rate,avg_rating,review_count
PRD_682,Western Wear,Fashion,Women,North,Q2 2023,2023,52287.15,31,20496.98,39.2,2.86,4.5,179
PRD_683,Western Wear,Fashion,Women,North,Q3 2023,2023,36833.59,8,14387.19,39.06,6.02,4.4,466
PRD_684,Western Wear,Fashion,Women,North,Q4 2023,2023,46466.94,14,16662.8,35.86,7.79,4.1,1382
PRD_685,Western Wear,Fashion,Women,North,Q1 2024,2024,57425.34,15,15611.41,27.19,7.98,4,1263
PRD_686,Western Wear,Fashion,Women,North,Q2 2024,2024,54779.42,14,19365.82,35.35,5.04,4.2,1003
PRD_687,Western Wear,Fashion,Women,North,Q3 2024,2024,53543.97,26,21214.25,39.62,5.44,4.1,1589
PRD_688,Western Wear,Fashion,Women,North,Q4 2024,2024,66121.21,47,29428.1,44.51,7.16,3.6,1008
PRD_689,Western Wear,Fashion,Women,South,Q1 2023,2023,47725.45,50,16621.38,34.83,2.51,4.6,1370
PRD_690,Western Wear,Fashion,Women,South,Q2 2023,2023,45170.21,31,16120.13,35.69,3.55,4.7,1161
PRD_691,Western Wear,Fashion,Women,South,Q3 2023,2023,60812.97,33,18488.77,30.4,2.47,4.2,458
PRD_692,Western Wear,Fashion,Women,South,Q4 2023,2023,57787.92,24,17351.22,30.03,4.92,4.2,1595
PRD_693,Western Wear,Fashion,Women,South,Q1 2024,2024,43439.38,35,14250.95,32.81,5.28,3.6,891
PRD_694,Western Wear,Fashion,Women,South,Q2 2024,2024,62672.7,15,16502.39,26.33,7.65,3.6,1042
PRD_695,Western Wear,Fashion,Women,South,Q3 2024,2024,66333.38,25,17638,26.59,7.01,3.7,1834
PRD_696,Western Wear,Fashion,Women,South,Q4 2024,2024,73566.17,82,27330.83,37.15,2,4.6,881
PRD_697,Western Wear,Fashion,Women,East,Q1 2023,2023,31613.58,8,8790.46,27.81,6.98,3.6,717
PRD_698,Western Wear,Fashion,Women,East,Q2 2023,2023,39094.57,11,11429.78,29.24,7.91,4.4,747
PRD_699,Western Wear,Fashion,Women,East,Q3 2023,2023,26301.19,21,9446.69,35.92,6.18,4.2,202
PRD_700,Western Wear,Fashion,Women,East,Q4 2023,2023,28567.79,54,12534.94,43.88,7.44,4.2,219
PRD_701,Western Wear,Fashion,Women,East,Q1 2024,2024,36178.04,10,15036.43,41.56,2.6,3.7,1925
PRD_702,Western Wear,Fashion,Women,East,Q2 2024,2024,42381.34,13,14924.33,35.21,2.86,3.8,1130
PRD_703,Western Wear,Fashion,Women,East,Q3 2024,2024,43277.55,24,19079.61,44.09,2.32,4.4,888
PRD_704,Western Wear,Fashion,Women,East,Q4 2024,2024,37126.03,20,12215.85,32.9,4.93,3.7,1265
PRD_705,Western Wear,Fashion,Women,West,Q1 2023,2023,51785.34,15,22810.73,44.05,6.24,4.3,1261
PRD_706,Western Wear,Fashion,Women,West,Q2 2023,2023,61206.61,27,21811.65,35.64,5.07,4.3,1652
PRD_707,Western Wear,Fashion,Women,West,Q3 2023,2023,49380.68,28,20506.23,41.53,2.75,4.4,1467
PRD_708,Western Wear,Fashion,Women,West,Q4 2023,2023,72377.47,29,24851.02,34.34,4.02,3.8,1536
PRD_709,Western Wear,Fashion,Women,West,Q1 2024,2024,50731.55,12,15136.29,29.84,4.8,3.5,1349
PRD_710,Western Wear,Fashion,Women,West,Q2 2024,2024,73592.5,26,26698,36.28,7.6,3.7,1734
PRD_711,Western Wear,Fashion,Women,West,Q3 2024,2024,59880.28,25,15868.31,26.5,3.16,4.7,68
PRD_712,Western Wear,Fashion,Women,West,Q4 2024,2024,67429.84,59,23566.74,34.95,5.46,4.6,767
PRD_713,Western Wear,Fashion,Women,Central,Q1 2023,2023,28022.74,39,11183.32,39.91,7.31,4.1,1628
PRD_714,Western Wear,Fashion,Women,Central,Q2 2023,2023,20420.68,4,7203.44,35.28,2.64,4.4,648
PRD_715,Western Wear,Fashion,Women,Central,Q3 2023,2023,23308.1,5,8840.42,37.93,4.92,4.7,1100
PRD_716,Western Wear,Fashion,Women,Central,Q4 2023,2023,22556.88,14,8198.03,36.34,6.23,4.1,291
PRD_717,Western Wear,Fashion,Women,Central,Q1 2024,2024,19591.76,12,8072,41.2,2.78,4.4,582
PRD_718,Western Wear,Fashion,Women,Central,Q2 2024,2024,26774.6,8,11630.12,43.44,6.32,4.1,1098
PRD_719,Western Wear,Fashion,Women,Central,Q3 2024,2024,34027.61,22,13813.79,40.6,7.39,3.7,1053
PRD_720,Western Wear,Fashion,Women,Central,Q4 2024,2024,36838.3,7,15385,41.76,7.03,3.6,509
PRD_721,Footwear,Fashion,Women,North,Q1 2023,2023,44005.48,12,12894.6,29.3,2.5,3.7,969
PRD_722,Footwear,Fashion,Women,North,Q2 2023,2023,65241.45,25,19621.56,30.08,3.53,3.7,1730
PRD_723,Footwear,Fashion,Women,North,Q3 2023,2023,67440.1,13,25857.25,38.34,4.48,4,425
PRD_724,Footwear,Fashion,Women,North,Q4 2023,2023,57377.83,30,20178.29,35.17,3.21,4.1,498
PRD_725,Footwear,Fashion,Women,North,Q1 2024,2024,45801.29,15,13732.79,29.98,3.34,4.6,928
PRD_726,Footwear,Fashion,Women,North,Q2 2024,2024,54015.56,56,20342.32,37.66,6.16,4.2,1185
PRD_727,Footwear,Fashion,Women,North,Q3 2024,2024,58888.23,13,24512.61,41.63,3.2,3.7,1519
PRD_728,Footwear,Fashion,Women,North,Q4 2024,2024,54263.13,14,22595.5,41.64,7.01,4,687
PRD_729,Footwear,Fashion,Women,South,Q1 2023,2023,53127.77,18,17997.67,33.88,5.79,4,1175
PRD_730,Footwear,Fashion,Women,South,Q2 2023,2023,68082.04,19,22668.53,33.3,2.56,4.2,1899
PRD_731,Footwear,Fashion,Women,South,Q3 2023,2023,56055.21,15,14319.11,25.54,6.44,4.5,1852
PRD_732,Footwear,Fashion,Women,South,Q4 2023,2023,71177.48,57,26595.39,37.36,5.03,4.3,1318
PRD_733,Footwear,Fashion,Women,South,Q1 2024,2024,39741.33,11,12701.05,31.96,2.36,3.8,354
PRD_734,Footwear,Fashion,Women,South,Q2 2024,2024,46965.57,22,20146.99,42.9,4.06,3.8,1795
PRD_735,Footwear,Fashion,Women,South,Q3 2024,2024,72734.59,20,20333.06,27.96,7.2,4.4,1075
PRD_736,Footwear,Fashion,Women,South,Q4 2024,2024,61942.41,18,21807.93,35.21,7.35,4.7,1396
PRD_737,Footwear,Fashion,Women,East,Q1 2023,2023,25469.29,22,7451.02,29.25,2.69,3.5,1411
PRD_738,Footwear,Fashion,Women,East,Q2 2023,2023,41324.57,9,15443.81,37.37,6.47,4.3,1003
PRD_739,Footwear,Fashion,Women,East,Q3 2023,2023,29432.01,19,7992.53,27.16,6.69,4.4,736
PRD_740,Footwear,Fashion,Women,East,Q4 2023,2023,45437.6,19,20259.27,44.59,5.32,4.3,542
PRD_741,Footwear,Fashion,Women,East,Q1 2024,2024,34433.97,20,12774.84,37.1,4.49,3.9,1901
PRD_742,Footwear,Fashion,Women,East,Q2 2024,2024,33089.12,9,12698.45,38.38,7.35,3.5,1998
PRD_743,Footwear,Fashion,Women,East,Q3 2024,2024,42744.66,12,12105.33,28.32,5.06,4,1699
PRD_744,Footwear,Fashion,Women,East,Q4 2024,2024,39482.91,8,14046.52,35.58,6.37,3.8,1656
PRD_745,Footwear,Fashion,Women,West,Q1 2023,2023,46071.99,11,13474.24,29.25,7.05,3.8,564
PRD_746,Footwear,Fashion,Women,West,Q2 2023,2023,64961.43,22,19897.91,30.63,2.03,4.2,1641
PRD_747,Footwear,Fashion,Women,West,Q3 2023,2023,45840.22,53,12974.77,28.3,2.16,3.6,1541
PRD_748,Footwear,Fashion,Women,West,Q4 2023,2023,67684.9,13,17297.58,25.56,5.41,4.3,549
PRD_749,Footwear,Fashion,Women,West,Q1 2024,2024,69275.5,30,17335.15,25.02,2.8,3.9,77
PRD_750,Footwear,Fashion,Women,West,Q2 2024,2024,84654.21,26,31850.53,37.62,3.11,4.2,384
PRD_751,Footwear,Fashion,Women,West,Q3 2024,2024,50434.63,13,13955.07,27.67,4.09,3.7,1863
PRD_752,Footwear,Fashion,Women,West,Q4 2024,2024,47345.91,12,19234.16,40.62,7.64,3.6,493
PRD_753,Footwear,Fashion,Women,Central,Q1 2023,2023,19712.79,17,7495.56,38.02,3.48,4.2,1160
PRD_754,Footwear,Fashion,Women,Central,Q2 2023,2023,29947.4,15,11699.88,39.07,7.99,4.8,1200
PRD_755,Footwear,Fashion,Women,Central,Q3 2023,2023,31192.57,11,10214.67,32.75,3.2,3.6,1971
PRD_756,Footwear,Fashion,Women,Central,Q4 2023,2023,22004.62,5,8041.49,36.54,7.5,4.4,863
PRD_757,Footwear,Fashion,Women,Central,Q1 2024,2024,16559.75,22,4203.72,25.39,5.99,4.7,464
PRD_758,Footwear,Fashion,Women,Central,Q2 2024,2024,25954.63,22,8065.54,31.08,6.73,4.3,162
PRD_759,Footwear,Fashion,Women,Central,Q3 2024,2024,27616.46,13,10756.83,38.95,6.44,4.4,485
PRD_760,Footwear,Fashion,Women,Central,Q4 2024,2024,32441.65,16,8410.55,25.93,2.67,3.6,705
PRD_761,Bags,Fashion,Women,North,Q1 2023,2023,31856.87,28,11280.95,35.41,6.12,4,1474
PRD_762,Bags,Fashion,Women,North,Q2 2023,2023,47715.44,10,15273.54,32.01,4.69,4.7,242
PRD_763,Bags,Fashion,Women,North,Q3 2023,2023,57404.16,15,17520.18,30.52,6.37,3.7,1267
PRD_764,Bags,Fashion,Women,North,Q4 2023,2023,65937.25,27,26643.79,40.41,7.96,4,325
PRD_765,Bags,Fashion,Women,North,Q1 2024,2024,40617.49,10,12728.41,31.34,7.42,4,223
PRD_766,Bags,Fashion,Women,North,Q2 2024,2024,59575.42,14,16531.2,27.75,3.8,4.2,1904
PRD_767,Bags,Fashion,Women,North,Q3 2024,2024,44827.28,43,17223.56,38.42,6.12,4,1119
PRD_768,Bags,Fashion,Women,North,Q4 2024,2024,66126.2,15,21882.98,33.09,6.08,4.3,315
PRD_769,Bags,Fashion,Women,South,Q1 2023,2023,57975.98,115,22202.51,38.3,6.66,4.7,1372
PRD_770,Bags,Fashion,Women,South,Q2 2023,2023,52927.09,23,14785.17,27.93,6.2,3.6,330
PRD_771,Bags,Fashion,Women,South,Q3 2023,2023,47189.07,18,20348.78,43.12,5.59,4.2,1768
PRD_772,Bags,Fashion,Women,South,Q4 2023,2023,42884.49,11,15202.83,35.45,2.93,4.5,1327
PRD_773,Bags,Fashion,Women,South,Q1 2024,2024,51580.28,13,16361.35,31.72,5.08,3.8,658
PRD_774,Bags,Fashion,Women,South,Q2 2024,2024,70962.57,67,19546.08,27.54,3.74,3.9,1138
PRD_775,Bags,Fashion,Women,South,Q3 2024,2024,52542.3,14,18680.99,35.55,6.43,4.6,530
PRD_776,Bags,Fashion,Women,South,Q4 2024,2024,51831.47,25,20463.48,39.48,6.92,3.6,1161
PRD_777,Bags,Fashion,Women,East,Q1 2023,2023,31881.9,25,12714.29,39.88,2.94,4.3,1489
PRD_778,Bags,Fashion,Women,East,Q2 2023,2023,40080.94,18,14204.63,35.44,5.38,3.7,642
PRD_779,Bags,Fashion,Women,East,Q3 2023,2023,30445.16,7,11921.8,39.16,3.28,3.6,203
PRD_780,Bags,Fashion,Women,East,Q4 2023,2023,37458.26,22,9612.08,25.66,7.23,3.6,1830
PRD_781,Bags,Fashion,Women,East,Q1 2024,2024,24847.02,5,10666.37,42.93,4.29,4.6,224
PRD_782,Bags,Fashion,Women,East,Q2 2024,2024,42638.63,13,10801.66,25.33,6.08,3.6,1796
PRD_783,Bags,Fashion,Women,East,Q3 2024,2024,42208,61,15893.36,37.65,2.92,4.1,1085
PRD_784,Bags,Fashion,Women,East,Q4 2024,2024,34943.44,14,9504.27,27.2,3.3,4.6,144
PRD_785,Bags,Fashion,Women,West,Q1 2023,2023,38055.61,13,11848.73,31.14,6.75,3.8,118
PRD_786,Bags,Fashion,Women,West,Q2 2023,2023,48508.06,50,13366.08,27.55,2.17,4.1,531
PRD_787,Bags,Fashion,Women,West,Q3 2023,2023,49130.26,19,21182.78,43.12,5.52,4.7,1116
PRD_788,Bags,Fashion,Women,West,Q4 2023,2023,65760.06,23,28633.94,43.54,5.12,4,1464
PRD_789,Bags,Fashion,Women,West,Q1 2024,2024,70564.73,41,19409.06,27.51,4.53,3.5,1258
PRD_790,Bags,Fashion,Women,West,Q2 2024,2024,62652.59,18,25393.73,40.53,7.26,4.2,529
PRD_791,Bags,Fashion,Women,West,Q3 2024,2024,55038.89,20,19216.99,34.92,3.39,4.5,1587
PRD_792,Bags,Fashion,Women,West,Q4 2024,2024,69737.28,14,31068.88,44.55,3.26,4.4,582
PRD_793,Bags,Fashion,Women,Central,Q1 2023,2023,20493.09,23,7757.34,37.85,4.06,4.4,750
PRD_794,Bags,Fashion,Women,Central,Q2 2023,2023,25857.64,7,9335.18,36.1,5.9,3.6,823
PRD_795,Bags,Fashion,Women,Central,Q3 2023,2023,26351.01,11,10578.73,40.15,5.57,4,1991
PRD_796,Bags,Fashion,Women,Central,Q4 2023,2023,27108.35,12,11300.55,41.69,4.9,4,1859
PRD_797,Bags,Fashion,Women,Central,Q1 2024,2024,22479.68,7,8880.55,39.5,3.36,4.2,601
PRD_798,Bags,Fashion,Women,Central,Q2 2024,2024,21139.27,4,5476.51,25.91,7.77,4.8,1219
PRD_799,Bags,Fashion,Women,Central,Q3 2024,2024,35759.88,12,8976.69,25.1,6.17,4.3,1991
PRD_800,Bags,Fashion,Women,Central,Q4 2024,2024,26134.31,7,6810.53,26.06,3.9,4.4,1871
PRD_801,Boys Wear,Fashion,Kids,North,Q1 2023,2023,35682.92,11,10019.65,28.08,6.66,4,1180
PRD_802,Boys Wear,Fashion,Kids,North,Q2 2023,2023,39472.29,12,16905.02,42.83,3.16,4.4,757
PRD_803,Boys Wear,Fashion,Kids,North,Q3 2023,2023,40436.64,23,13424.52,33.2,3.86,4.7,1385
PRD_804,Boys Wear,Fashion,Kids,North,Q4 2023,2023,41479.81,29,13388.12,32.28,7.4,4.6,1938
PRD_805,Boys Wear,Fashion,Kids,North,Q1 2024,2024,36124.8,7,16227.95,44.92,3.1,3.8,1378
PRD_806,Boys Wear,Fashion,Kids,North,Q2 2024,2024,67758.99,63,30291.62,44.7,3.82,4.6,922
PRD_807,Boys Wear,Fashion,Kids,North,Q3 2024,2024,69346.63,20,21108.42,30.44,4.77,4.2,1289
PRD_808,Boys Wear,Fashion,Kids,North,Q4 2024,2024,60798.1,15,21879.34,35.99,5.39,3.6,593
PRD_809,Boys Wear,Fashion,Kids,South,Q1 2023,2023,58190.11,41,23355.66,40.14,7.91,4.2,1906
PRD_810,Boys Wear,Fashion,Kids,South,Q2 2023,2023,65757.01,82,17840.1,27.13,6.97,3.9,1896
PRD_811,Boys Wear,Fashion,Kids,South,Q3 2023,2023,52534.78,10,14233.88,27.09,5.37,4.3,922
PRD_812,Boys Wear,Fashion,Kids,South,Q4 2023,2023,48295.24,13,20463.13,42.37,3.68,4,126
PRD_813,Boys Wear,Fashion,Kids,South,Q1 2024,2024,58403.5,13,20733.67,35.5,3.07,4.1,1259
PRD_814,Boys Wear,Fashion,Kids,South,Q2 2024,2024,72287.75,66,20112.54,27.82,5.68,4.1,1687
PRD_815,Boys Wear,Fashion,Kids,South,Q3 2024,2024,50557.56,85,20561.6,40.67,6.28,4.8,220
PRD_816,Boys Wear,Fashion,Kids,South,Q4 2024,2024,59445.18,19,22945.95,38.6,6.3,4.6,1738
PRD_817,Boys Wear,Fashion,Kids,East,Q1 2023,2023,23952.19,6,10767.47,44.95,5.51,4.3,1509
PRD_818,Boys Wear,Fashion,Kids,East,Q2 2023,2023,41069.93,8,16392.09,39.91,5.07,4.5,760
PRD_819,Boys Wear,Fashion,Kids,East,Q3 2023,2023,42433.11,34,14822,34.93,4.8,3.5,812
PRD_820,Boys Wear,Fashion,Kids,East,Q4 2023,2023,38392.69,52,16233.53,42.28,3.26,4.1,1911
PRD_821,Boys Wear,Fashion,Kids,East,Q1 2024,2024,32168.48,8,12093.8,37.6,5.57,3.7,1885
PRD_822,Boys Wear,Fashion,Kids,East,Q2 2024,2024,42224.83,17,16313.66,38.64,6.24,3.5,1832
PRD_823,Boys Wear,Fashion,Kids,East,Q3 2024,2024,47010.43,33,18894.01,40.19,5.9,4,948
PRD_824,Boys Wear,Fashion,Kids,East,Q4 2024,2024,32164.57,16,8394.43,26.1,5.79,4,1192
PRD_825,Boys Wear,Fashion,Kids,West,Q1 2023,2023,43429.69,20,13040.9,30.03,7.59,4,488
PRD_826,Boys Wear,Fashion,Kids,West,Q2 2023,2023,49309.64,60,17950.43,36.4,3.65,4.8,76
PRD_827,Boys Wear,Fashion,Kids,West,Q3 2023,2023,46683.85,16,15264.78,32.7,3.14,3.9,1011
PRD_828,Boys Wear,Fashion,Kids,West,Q4 2023,2023,45619.57,54,11540.43,25.3,2.87,4.8,1626
PRD_829,Boys Wear,Fashion,Kids,West,Q1 2024,2024,44501.81,9,11616.5,26.1,7.93,3.7,577
PRD_830,Boys Wear,Fashion,Kids,West,Q2 2024,2024,60558.89,29,18632.19,30.77,5.46,4.1,932
PRD_831,Boys Wear,Fashion,Kids,West,Q3 2024,2024,49791.6,43,15518.59,31.17,3.27,4.3,254
PRD_832,Boys Wear,Fashion,Kids,West,Q4 2024,2024,75561.06,35,26367.23,34.9,3.3,4.2,856
PRD_833,Boys Wear,Fashion,Kids,Central,Q1 2023,2023,16191.16,14,6123.83,37.82,7.45,3.9,834
PRD_834,Boys Wear,Fashion,Kids,Central,Q2 2023,2023,23860.35,6,6407.39,26.85,6.47,4.1,560
PRD_835,Boys Wear,Fashion,Kids,Central,Q3 2023,2023,22851.23,6,10267.14,44.93,2.88,4.2,366
PRD_836,Boys Wear,Fashion,Kids,Central,Q4 2023,2023,23629.3,11,7101.39,30.05,4.28,4.6,1676
PRD_837,Boys Wear,Fashion,Kids,Central,Q1 2024,2024,28709.29,10,9514.94,33.14,5,3.7,1017
PRD_838,Boys Wear,Fashion,Kids,Central,Q2 2024,2024,24496.45,5,9288.82,37.92,5.84,3.9,1303
PRD_839,Boys Wear,Fashion,Kids,Central,Q3 2024,2024,24607.64,9,7360.16,29.91,4.22,4.3,1814
PRD_840,Boys Wear,Fashion,Kids,Central,Q4 2024,2024,28895.64,13,12848.74,44.47,7.99,4.6,1625
PRD_841,Girls Wear,Fashion,Kids,North,Q1 2023,2023,37294.98,10,15327.2,41.1,5.54,3.9,922
PRD_842,Girls Wear,Fashion,Kids,North,Q2 2023,2023,56554.28,17,19605.45,34.67,5.26,3.7,1177
PRD_843,Girls Wear,Fashion,Kids,North,Q3 2023,2023,53835,39,20644.34,38.35,5.53,3.7,1762
PRD_844,Girls Wear,Fashion,Kids,North,Q4 2023,2023,68065.24,15,24871.95,36.54,7.57,3.8,786
PRD_845,Girls Wear,Fashion,Kids,North,Q1 2024,2024,51919.11,15,21860.24,42.1,4.44,3.6,466
PRD_846,Girls Wear,Fashion,Kids,North,Q2 2024,2024,45531.36,20,16860.12,37.03,5.67,3.8,1802
PRD_847,Girls Wear,Fashion,Kids,North,Q3 2024,2024,54051.34,18,23640.73,43.74,2.93,3.6,1565
PRD_848,Girls Wear,Fashion,Kids,North,Q4 2024,2024,62963.36,19,27845.64,44.23,5.76,3.7,397
PRD_849,Girls Wear,Fashion,Kids,South,Q1 2023,2023,57625.85,18,22961.69,39.85,7.88,3.5,575
PRD_850,Girls Wear,Fashion,Kids,South,Q2 2023,2023,61282.09,12,22737.81,37.1,6.28,4.8,1818
PRD_851,Girls Wear,Fashion,Kids,South,Q3 2023,2023,42796.17,10,14124.16,33,3.85,4.6,1988
PRD_852,Girls Wear,Fashion,Kids,South,Q4 2023,2023,64296.47,21,23441.43,36.46,7.77,4.2,1851
PRD_853,Girls Wear,Fashion,Kids,South,Q1 2024,2024,38561.59,23,11842.99,30.71,3.59,4.3,1090
PRD_854,Girls Wear,Fashion,Kids,South,Q2 2024,2024,78636.03,34,23050.59,29.31,5.44,4.5,269
PRD_855,Girls Wear,Fashion,Kids,South,Q3 2024,2024,48151.84,15,12683.8,26.34,4.8,4.5,1940
PRD_856,Girls Wear,Fashion,Kids,South,Q4 2024,2024,73553.29,95,18587.12,25.27,5.6,4.1,1152
PRD_857,Girls Wear,Fashion,Kids,East,Q1 2023,2023,22812.54,4,8525.21,37.37,2.09,4.5,590
PRD_858,Girls Wear,Fashion,Kids,East,Q2 2023,2023,32499.9,11,8265.38,25.43,4.92,3.5,1807
PRD_859,Girls Wear,Fashion,Kids,East,Q3 2023,2023,40391.4,23,16772.94,41.53,6.26,4.7,306
PRD_860,Girls Wear,Fashion,Kids,East,Q4 2023,2023,29800.52,30,7933.24,26.62,4.4,3.8,1868
PRD_861,Girls Wear,Fashion,Kids,East,Q1 2024,2024,33626.74,8,11282.93,33.55,3.84,3.6,1072
PRD_862,Girls Wear,Fashion,Kids,East,Q2 2024,2024,45432.98,52,14149.24,31.14,4.43,4.4,250
PRD_863,Girls Wear,Fashion,Kids,East,Q3 2024,2024,36769.97,14,15948.18,43.37,5.43,4.3,1325
PRD_864,Girls Wear,Fashion,Kids,East,Q4 2024,2024,28291.2,44,10215.63,36.11,5.82,4.3,1892
PRD_865,Girls Wear,Fashion,Kids,West,Q1 2023,2023,66140.21,47,24833.69,37.55,7.13,4.6,441
PRD_866,Girls Wear,Fashion,Kids,West,Q2 2023,2023,63727.46,53,18705.42,29.35,4.46,3.9,439
PRD_867,Girls Wear,Fashion,Kids,West,Q3 2023,2023,44555.65,25,14329.29,32.16,7.9,4.1,1567
PRD_868,Girls Wear,Fashion,Kids,West,Q4 2023,2023,52985.82,12,21999.57,41.52,3.14,3.8,955
PRD_869,Girls Wear,Fashion,Kids,West,Q1 2024,2024,64806.11,41,16230.89,25.05,6.37,3.5,1052
PRD_870,Girls Wear,Fashion,Kids,West,Q2 2024,2024,51172.99,14,17069.4,33.36,3.9,4.5,1238
PRD_871,Girls Wear,Fashion,Kids,West,Q3 2024,2024,50848.43,11,22001.93,43.27,7.78,3.6,468
PRD_872,Girls Wear,Fashion,Kids,West,Q4 2024,2024,59489.66,28,22076.18,37.11,4.62,4.3,582
PRD_873,Girls Wear,Fashion,Kids,Central,Q1 2023,2023,18983.93,4,4757.56,25.06,7.11,4.3,1399
PRD_874,Girls Wear,Fashion,Kids,Central,Q2 2023,2023,30616.98,7,13071.93,42.7,4.15,3.9,293
PRD_875,Girls Wear,Fashion,Kids,Central,Q3 2023,2023,19182.39,15,7522.6,39.22,5.93,4,1784
PRD_876,Girls Wear,Fashion,Kids,Central,Q4 2023,2023,18495.02,6,6692.01,36.18,3.1,4.4,347
PRD_877,Girls Wear,Fashion,Kids,Central,Q1 2024,2024,30168.08,16,9837.26,32.61,2.95,4.3,1116
PRD_878,Girls Wear,Fashion,Kids,Central,Q2 2024,2024,29545.87,9,11450.88,38.76,3.04,3.5,1874
PRD_879,Girls Wear,Fashion,Kids,Central,Q3 2024,2024,21533.48,5,9684.05,44.97,6.27,4.8,640
PRD_880,Girls Wear,Fashion,Kids,Central,Q4 2024,2024,33351.14,7,11296.8,33.87,5.43,3.7,1897
PRD_881,School Uniforms,Fashion,Kids,North,Q1 2023,2023,38874.6,12,13712.49,35.27,5.76,4.4,1361
PRD_882,School Uniforms,Fashion,Kids,North,Q2 2023,2023,65681.92,22,26422.69,40.23,7.41,4.2,1868
PRD_883,School Uniforms,Fashion,Kids,North,Q3 2023,2023,57332.12,15,20601.93,35.93,5.11,4.3,835
PRD_884,School Uniforms,Fashion,Kids,North,Q4 2023,2023,51057.61,12,21817.2,42.73,2.67,4.7,717
PRD_885,School Uniforms,Fashion,Kids,North,Q1 2024,2024,56054.37,16,24209.48,43.19,6.23,3.9,560
PRD_886,School Uniforms,Fashion,Kids,North,Q2 2024,2024,71076.3,18,25437.26,35.79,5.29,3.5,1354
PRD_887,School Uniforms,Fashion,Kids,North,Q3 2024,2024,55938.78,66,16289.34,29.12,5.88,4.7,1363
PRD_888,School Uniforms,Fashion,Kids,North,Q4 2024,2024,61295.53,20,22829.9,37.25,2.55,4.2,401
PRD_889,School Uniforms,Fashion,Kids,South,Q1 2023,2023,40792.62,28,10374.39,25.43,7.4,3.6,1512
PRD_890,School Uniforms,Fashion,Kids,South,Q2 2023,2023,57067.56,15,22500.38,39.43,6.33,4.4,736
PRD_891,School Uniforms,Fashion,Kids,South,Q3 2023,2023,41369.14,9,13550.96,32.76,6.63,4,1383
PRD_892,School Uniforms,Fashion,Kids,South,Q4 2023,2023,51288,25,17913.18,34.93,2.59,4.7,1495
PRD_893,School Uniforms,Fashion,Kids,South,Q1 2024,2024,60674.9,43,24473.67,40.34,7,3.9,97
PRD_894,School Uniforms,Fashion,Kids,South,Q2 2024,2024,43511.64,18,14474.74,33.27,7.8,4.4,316
PRD_895,School Uniforms,Fashion,Kids,South,Q3 2024,2024,56523.84,56,19060.6,33.72,6.57,3.7,357
PRD_896,School Uniforms,Fashion,Kids,South,Q4 2024,2024,50634.02,19,17645.07,34.85,5.76,3.8,168
PRD_897,School Uniforms,Fashion,Kids,East,Q1 2023,2023,36961.46,8,15898.24,43.01,6.99,4.3,391
PRD_898,School Uniforms,Fashion,Kids,East,Q2 2023,2023,39311.17,36,14781.03,37.6,6.46,4.2,1842
PRD_899,School Uniforms,Fashion,Kids,East,Q3 2023,2023,38574.51,7,16737.53,43.39,5.9,3.7,73
PRD_900,School Uniforms,Fashion,Kids,East,Q4 2023,2023,32090,11,14410.65,44.91,7.4,4.5,1011
PRD_901,School Uniforms,Fashion,Kids,East,Q1 2024,2024,36736.17,17,14892.43,40.54,2.72,3.5,1262
PRD_902,School Uniforms,Fashion,Kids,East,Q2 2024,2024,41527.02,11,18326.98,44.13,2.91,4.6,1017
PRD_903,School Uniforms,Fashion,Kids,East,Q3 2024,2024,44441.95,35,18292.59,41.16,6.27,3.9,1642
PRD_904,School Uniforms,Fashion,Kids,East,Q4 2024,2024,30587.48,26,12794.96,41.83,2.19,3.7,1695
PRD_905,School Uniforms,Fashion,Kids,West,Q1 2023,2023,47930.68,12,14350.76,29.94,7.57,3.9,85
PRD_906,School Uniforms,Fashion,Kids,West,Q2 2023,2023,75335.48,21,25298.96,33.58,7.81,4.8,1778
PRD_907,School Uniforms,Fashion,Kids,West,Q3 2023,2023,66278.02,37,27330.7,41.24,4.9,3.7,1626
PRD_908,School Uniforms,Fashion,Kids,West,Q4 2023,2023,67013.42,26,29297.68,43.72,4.01,4.3,296
PRD_909,School Uniforms,Fashion,Kids,West,Q1 2024,2024,64364.68,13,26669.46,41.43,7.18,4.3,1434
PRD_910,School Uniforms,Fashion,Kids,West,Q2 2024,2024,52926.81,34,22896.8,43.26,7.52,3.7,717
PRD_911,School Uniforms,Fashion,Kids,West,Q3 2024,2024,64593.67,44,25682.67,39.76,6.56,4.5,1131
PRD_912,School Uniforms,Fashion,Kids,West,Q4 2024,2024,57687.03,27,25672.25,44.5,3.96,3.7,1631
PRD_913,School Uniforms,Fashion,Kids,Central,Q1 2023,2023,16597.31,11,4156.16,25.04,4.94,4.5,466
PRD_914,School Uniforms,Fashion,Kids,Central,Q2 2023,2023,33726.01,34,13143.04,38.97,5.46,3.9,405
PRD_915,School Uniforms,Fashion,Kids,Central,Q3 2023,2023,30158.54,6,8213.21,27.23,4.88,4.6,1066
PRD_916,School Uniforms,Fashion,Kids,Central,Q4 2023,2023,33921.08,10,8871.38,26.15,4.57,4.3,137
PRD_917,School Uniforms,Fashion,Kids,Central,Q1 2024,2024,24032.89,5,9579.58,39.86,5.23,4.7,278
