customer_id,gender,age,age_group,income,income_bracket,region,city_tier,customer_segment,acquisition_channel,tenure_months,lifetime_value,total_purchases,avg_order_value,last_purchase_days,email_open_rate,website_visits_monthly,app_sessions_monthly,support_tickets,satisfaction_score,nps_category,is_churned,churn_probability
CUST_14631,Female,31,26-35,170598,High,North,Tier 2,Premium,Paid Search,44,118132,270,437.53,7,0.056,32,9,0,4.43,Passive,0,0
CUST_14632,Male,35,26-35,96672,Medium,West,Tier 2,New,Social Media,1,259,0,259,79,0.221,3,12,2,3.47,Detractor,0,0.268
CUST_14633,Male,34,26-35,86705,Medium,East,Tier 2,Regular,Social Media,37,13077,39,335.31,7,0.304,4,2,2,3.38,Detractor,0,0.117
CUST_14634,Female,34,26-35,86743,Medium,Central,Tier 2,New,Social Media,3,612,2,306,61,0.197,2,14,1,4.17,Passive,0,0.183
CUST_14635,Female,39,36-45,133743,High,West,Tier 3,Premium,Organic,18,19940,28,712.14,3,0.561,20,0,3,3.98,Passive,0,0
CUST_14636,Female,37,36-45,142603,High,West,Tier 3,Premium,Offline Event,39,76177,122,624.4,22,0.387,34,7,1,3.65,Passive,0,0.004
CUST_14637,Other,21,18-25,44958,Low,West,Tier 2,Budget,Social Media,53,7288,68,107.18,65,0.31,1,4,2,3.36,Detractor,0,0.218
CUST_14638,Female,38,36-45,130969,High,North,Tier 1,Regular,Organic,44,32511,61,532.97,59,0.145,1,3,0,4.04,Passive,0,0.094
CUST_14639,Male,36,36-45,198438,High,East,Tier 2,Premium,Social Media,5,10535,37,284.73,16,0.264,31,3,0,3.98,Passive,0,0
CUST_14640,Male,38,36-45,121279,High,South,Tier 1,Regular,Partner,32,32785,76,431.38,57,0.413,2,8,3,2.83,Detractor,0,0.214
CUST_14641,Female,43,36-45,54950,Medium,South,Tier 2,Churned,Organic,24,960,4,240,143,0.117,0,3,3,2.07,Detractor,1,1
CUST_14642,Female,18,18-25,82385,Medium,South,Tier 2,Regular,Social Media,3,911,8,113.88,37,0.336,7,11,1,3.23,Detractor,0,0.157
CUST_14643,Other,24,18-25,47172,Low,North,Tier 1,New,Paid Search,3,279,1,279,83,0.251,0,6,2,3.83,Passive,0,0.235
CUST_14644,Female,18,18-25,45254,Low,South,Tier 2,Budget,Social Media,13,961,14,68.64,27,0.179,0,11,3,3.14,Detractor,1,0.208
CUST_14645,Female,43,36-45,50209,Medium,South,Tier 1,Budget,Referral,47,4045,20,202.25,32,0.25,1,0,3,2.82,Detractor,0,0.244
CUST_14646,Male,40,36-45,95234,Medium,West,Tier 2,Regular,Referral,48,27936,56,498.86,34,0.356,5,11,3,3.07,Detractor,0,0.171
CUST_14647,Male,18,18-25,85010,Medium,North,Tier 1,New,Paid Search,1,161,0,161,44,0.207,0,10,0,3.93,Passive,0,0.193
CUST_14648,Female,27,26-35,64032,Medium,Central,Tier 2,Churned,Referral,40,843,5,168.6,94,0.032,0,14,4,1.76,Detractor,1,1
CUST_14649,Male,31,26-35,106501,High,East,Tier 2,Regular,Referral,24,11117,38,292.55,2,0.284,0,12,3,2.93,Detractor,1,0.158
CUST_14650,Female,19,18-25,77251,Medium,East,Tier 3,New,Paid Search,2,391,1,391,73,0.175,1,13,0,3.69,Passive,0,0.241
CUST_14651,Male,26,26-35,73617,Medium,West,Tier 2,Regular,Paid Search,7,4003,4,1000.75,30,0.244,3,13,1,3.76,Passive,0,0.099
CUST_14652,Male,18,18-25,118942,High,South,Tier 1,New,Social Media,3,547,2,273.5,90,0.308,0,13,2,3.31,Detractor,0,0.293
CUST_14653,Male,40,36-45,81933,Medium,West,Tier 1,Regular,Referral,17,7088,47,150.81,24,0.375,10,9,1,3.38,Detractor,0,0.132
CUST_14654,Male,18,18-25,35405,Low,South,Tier 2,Budget,Organic,45,6069,44,137.93,76,0.226,2,9,0,3.55,Passive,1,0.207
CUST_14655,Male,42,36-45,61358,Medium,North,Tier 2,Regular,Paid Search,56,10303,163,63.21,10,0.09,6,0,2,3.73,Passive,0,0.085
CUST_14656,Other,28,26-35,119306,High,East,Tier 3,New,Paid Search,3,767,0,767,20,0.378,1,6,1,3.64,Passive,0,0.202
CUST_14657,Male,18,18-25,68649,Medium,Central,Tier 2,New,Organic,3,561,0,561,88,0.233,1,11,3,3.09,Detractor,1,0.313
CUST_14658,Male,52,46-55,102603,High,West,Tier 2,New,Offline Event,5,684,3,228,24,0.232,2,1,1,3.43,Detractor,0,0.227
CUST_14659,Female,31,26-35,90225,Medium,South,Tier 3,New,Referral,5,911,2,455.5,14,0.292,2,7,0,3.82,Passive,1,0.179
CUST_14660,Female,30,26-35,113672,High,West,Tier 1,Regular,Offline Event,11,9686,22,440.27,40,0.331,7,12,1,3.49,Detractor,0,0.134
CUST_14661,Male,31,26-35,49456,Low,South,Tier 1,Regular,Organic,47,21306,31,687.29,83,0.063,2,14,1,3.88,Passive,1,0.13
CUST_14662,Other,24,18-25,31578,Low,North,Tier 2,Budget,Social Media,11,1614,10,161.4,30,0.334,2,18,2,3.24,Detractor,0,0.201
CUST_14663,Male,32,26-35,84418,Medium,South,Tier 1,Regular,Offline Event,57,24818,29,855.79,87,0.213,3,15,1,3.43,Detractor,0,0.178
CUST_14664,Male,46,46-55,116945,High,East,Tier 2,Regular,Paid Search,53,50004,32,1562.62,70,0.349,2,2,3,3.34,Detractor,0,0.173
CUST_14665,Other,32,26-35,78326,Medium,East,Tier 2,New,Organic,1,190,0,190,78,0.222,1,10,1,3.61,Passive,1,0.253
CUST_14666,Male,18,18-25,20000,Low,East,Tier 3,Budget,Referral,53,1986,22,90.27,53,0.356,0,18,1,2.97,Detractor,0,0.246
CUST_14667,Male,36,36-45,109332,High,Central,Tier 3,Regular,Social Media,2,1898,3,632.67,74,0.273,6,8,1,3.4,Detractor,0,0.171
CUST_14668,Male,33,26-35,79862,Medium,South,Tier 2,Regular,Social Media,57,12595,109,115.55,26,0.264,5,11,1,3.63,Passive,0,0.109
CUST_14669,Male,39,36-45,94653,Medium,Central,Tier 1,Regular,Partner,27,20762,47,441.74,5,0.069,8,8,2,3.2,Detractor,0,0.134
CUST_14670,Other,51,46-55,124814,High,Central,Tier 2,Regular,Referral,16,16909,28,603.89,4,0.129,11,5,3,3.16,Detractor,0,0.137
CUST_14671,Male,51,46-55,210532,Premium,West,Tier 1,Premium,Referral,32,102506,231,443.75,4,0.132,17,7,3,3.46,Detractor,0,0.007
CUST_14672,Female,22,18-25,93259,Medium,East,Tier 2,Regular,Referral,41,13012,120,108.43,41,0.396,3,4,1,2.75,Detractor,0,0.209
CUST_14673,Male,33,26-35,94400,Medium,South,Tier 3,New,Paid Search,6,878,0,878,74,0.251,0,13,0,3.83,Passive,1,0.228
CUST_14674,Female,39,36-45,105375,High,North,Tier 2,Regular,Paid Search,35,11635,86,135.29,49,0.249,6,1,3,3.52,Passive,0,0.138
CUST_14675,Female,55,46-55,53037,Medium,Central,Tier 2,Budget,Referral,33,4685,21,223.1,19,0.045,2,4,1,3.16,Detractor,0,0.2
CUST_14676,Female,37,36-45,46035,Low,West,Tier 1,Budget,Organic,60,8472,40,211.8,46,0.174,2,2,2,3.46,Detractor,1,0.192
CUST_14677,Other,42,36-45,117986,High,West,Tier 1,Regular,Social Media,2,1633,1,1633,82,0.215,2,7,0,3.31,Detractor,0,0.186
CUST_14678,Male,45,36-45,241477,Premium,North,Tier 3,Premium,Offline Event,37,73272,54,1356.89,10,0.227,7,4,2,3.68,Passive,0,0
CUST_14679,Male,19,18-25,36071,Low,Central,Tier 1,Budget,Referral,26,3517,36,97.69,46,0.344,3,13,2,3.25,Detractor,0,0.213
CUST_14680,Male,30,26-35,62532,Medium,Central,Tier 1,Budget,Social Media,36,4474,41,109.12,41,0.431,0,9,1,3.58,Passive,1,0.176
CUST_14681,Male,43,36-45,226372,Premium,North,Tier 1,Premium,Paid Search,9,29537,28,1054.89,19,0.148,23,0,1,4.02,Passive,0,0
CUST_14682,Female,21,18-25,27351,Low,West,Tier 1,Budget,Social Media,23,2620,24,109.17,57,0.19,1,12,1,3.75,Passive,0,0.172
CUST_14683,Female,38,36-45,93816,Medium,North,Tier 1,Regular,Paid Search,23,9478,21,451.33,78,0.366,0,2,0,3.73,Passive,0,0.141
CUST_14684,Other,35,26-35,80234,Medium,South,Tier 3,New,Organic,6,1193,2,596.5,32,0.36,1,7,0,4.21,Passive,0,0.156
CUST_14685,Male,34,26-35,67141,Medium,Central,Tier 3,Churned,Paid Search,2,81,0,81,358,0.011,0,6,6,1,Detractor,1,1
CUST_14686,Male,35,26-35,86380,Medium,North,Tier 2,Regular,Social Media,23,9264,23,402.78,11,0.445,8,7,3,3.03,Detractor,0,0.156
CUST_14687,Other,27,26-35,64110,Medium,East,Tier 1,New,Referral,4,571,2,285.5,1,0.115,2,11,2,3.86,Passive,0,0.165
CUST_14688,Female,50,46-55,195420,High,West,Tier 1,Premium,Paid Search,59,181176,73,2481.86,12,0.22,20,7,3,3.31,Detractor,0,0.029
CUST_14689,Female,57,55+,97614,Medium,West,Tier 2,Regular,Paid Search,31,22839,43,531.14,52,0.31,0,2,3,3.27,Detractor,0,0.166
CUST_14690,Other,32,26-35,120613,High,Central,Tier 3,Churned,Paid Search,21,1240,1,1240,314,0.145,0,16,5,1.71,Detractor,1,1
CUST_14691,Male,39,36-45,116122,High,Central,Tier 2,Regular,Social Media,45,46692,60,778.2,14,0.191,1,5,2,3.41,Detractor,0,0.121
CUST_14692,Other,40,36-45,109740,High,South,Tier 3,Regular,Organic,49,19952,30,665.07,86,0.264,3,8,3,3.05,Detractor,1,0.216
CUST_14693,Male,35,26-35,53367,Medium,East,Tier 2,New,Paid Search,6,575,1,575,12,0.177,1,5,0,3.83,Passive,0,0.177
CUST_14694,Male,31,26-35,29987,Low,South,Tier 1,Budget,Paid Search,19,1319,27,48.85,8,0.342,3,22,2,3.39,Detractor,0,0.168
CUST_14695,Male,26,26-35,36275,Low,North,Tier 3,Budget,Social Media,27,1584,38,41.68,55,0.141,0,11,3,3.35,Detractor,1,0.21
CUST_14696,Other,31,26-35,54871,Medium,East,Tier 1,Budget,Paid Search,10,2338,6,389.67,69,0.199,2,11,1,3.23,Detractor,0,0.233
CUST_14697,Male,39,36-45,102065,High,South,Tier 3,Regular,Social Media,51,25045,45,556.56,41,0.296,7,5,0,3.71,Passive,0,0.113
CUST_14698,Male,28,26-35,80539,Medium,East,Tier 2,Regular,Paid Search,54,33244,35,949.83,44,0.227,0,15,2,3.73,Passive,0,0.113
CUST_14699,Other,44,36-45,122477,High,East,Tier 3,Regular,Social Media,54,46091,55,838.02,26,0.329,0,8,2,3.53,Passive,0,0.118
CUST_14700,Female,18,18-25,20000,Low,East,Tier 2,Budget,Referral,47,3630,57,63.68,42,0.38,0,11,0,3.2,Detractor,0,0.215
CUST_14701,Female,20,18-25,59598,Medium,East,Tier 3,Budget,Offline Event,60,8800,49,179.59,87,0.312,4,4,3,2.98,Detractor,0,0.274
CUST_14702,Female,47,46-55,85505,Medium,West,Tier 1,Regular,Partner,31,10929,67,163.12,47,0.196,5,0,2,3.18,Detractor,1,0.171
CUST_14703,Female,31,26-35,77376,Medium,Central,Tier 2,Budget,Partner,40,5733,56,102.38,8,0.286,2,17,0,3.39,Detractor,0,0.168
CUST_14704,Other,39,36-45,124750,High,Central,Tier 1,Regular,Organic,37,41817,70,597.39,72,0.25,4,5,0,3.88,Passive,0,0.121
CUST_14705,Male,37,36-45,39447,Low,Central,Tier 3,Budget,Social Media,52,8162,44,185.5,25,0.248,2,0,1,3.82,Passive,0,0.138
CUST_14706,Male,33,26-35,91255,Medium,East,Tier 3,Regular,Organic,38,16997,97,175.23,27,0.122,0,12,1,3.35,Detractor,0,0.137
CUST_14707,Other,29,26-35,62524,Medium,Central,Tier 2,Budget,Social Media,42,5178,24,215.75,27,0.021,1,12,1,3.47,Detractor,0,0.175
CUST_14708,Male,46,46-55,105113,High,Central,Tier 2,Premium,Offline Event,58,116146,258,450.18,6,0.323,26,6,0,4.44,Passive,0,0
CUST_14709,Female,21,18-25,35292,Low,West,Tier 1,Regular,Social Media,21,4113,41,100.32,72,0.177,3,6,0,4.47,Passive,0,0.062
CUST_14710,Male,31,26-35,83572,Medium,East,Tier 3,New,Organic,4,689,1,689,68,0.28,2,16,3,3.29,Detractor,0,0.277
CUST_14711,Male,30,26-35,34936,Low,North,Tier 3,Budget,Social Media,6,365,5,73,56,0.35,1,11,0,3.8,Passive,1,0.166
CUST_14712,Male,41,36-45,112565,High,West,Tier 2,Regular,Organic,20,17768,33,538.42,15,0.356,0,15,2,3.85,Passive,0,0.077
CUST_14713,Male,22,18-25,50679,Medium,South,Tier 2,Regular,Referral,46,11087,127,87.3,76,0.143,0,5,0,3.57,Passive,1,0.156
CUST_14714,Male,27,26-35,74576,Medium,West,Tier 2,Budget,Offline Event,57,13101,81,161.74,42,0.053,0,7,1,3.04,Detractor,0,0.231
CUST_14715,Female,46,46-55,104245,High,North,Tier 3,New,Referral,5,1312,3,437.33,30,0.448,0,4,3,4.18,Passive,1,0.157
CUST_14716,Female,27,26-35,102536,High,North,Tier 2,Regular,Paid Search,42,30884,28,1103,53,0.266,4,11,0,3.87,Passive,0,0.107
CUST_14717,Other,23,18-25,34027,Low,West,Tier 1,Budget,Organic,45,6988,25,279.52,88,0.143,2,13,3,3.65,Passive,1,0.207
CUST_14718,Female,18,18-25,44375,Low,West,Tier 3,Budget,Social Media,20,3251,24,135.46,49,0.335,3,8,2,3.45,Detractor,0,0.195
CUST_14719,Male,28,26-35,87688,Medium,Central,Tier 2,Regular,Referral,16,12648,29,436.14,28,0.247,1,12,2,3.52,Passive,0,0.121
CUST_14720,Female,19,18-25,149694,High,North,Tier 2,Premium,Paid Search,31,59969,58,1033.95,3,0.247,34,14,1,4.03,Passive,0,0
CUST_14721,Male,18,18-25,59159,Medium,West,Tier 2,Budget,Partner,8,1819,9,202.11,16,0.154,2,14,0,3.41,Detractor,0,0.172
CUST_14722,Male,33,26-35,46760,Low,East,Tier 2,Budget,Partner,33,6827,35,195.06,52,0.217,1,13,2,3.71,Passive,0,0.171
CUST_14723,Male,47,46-55,165657,High,South,Tier 1,Premium,Organic,14,45971,34,1352.09,21,0.092,21,7,0,4.45,Passive,0,0
CUST_14724,Female,30,26-35,96589,Medium,Central,Tier 3,New,Partner,4,966,1,966,67,0.198,0,15,1,3.27,Detractor,0,0.278
CUST_14725,Female,18,18-25,129383,High,South,Tier 2,Premium,Social Media,35,44827,157,285.52,16,0.303,10,17,0,4.08,Passive,0,0
CUST_14726,Male,34,26-35,87594,Medium,Central,Tier 3,Regular,Social Media,35,15167,36,421.31,86,0.33,9,13,1,3.72,Passive,0,0.149
CUST_14727,Female,52,46-55,51921,Medium,Central,Tier 1,Churned,Referral,57,2068,3,689.33,253,0.152,0,5,3,2.09,Detractor,1,1
CUST_14728,Other,28,26-35,47442,Low,East,Tier 3,Regular,Offline Event,13,2469,29,85.14,38,0.207,0,12,3,3.3,Detractor,0,0.152
CUST_14729,Male,45,36-45,83162,Medium,North,Tier 1,New,Partner,5,844,3,281.33,77,0.21,0,9,0,4.12,Passive,0,0.201
CUST_14730,Female,23,18-25,44752,Low,South,Tier 3,Budget,Partner,26,3944,18,219.11,6,0.133,2,18,1,3.51,Passive,0,0.154
CUST_14731,Male,41,36-45,105187,High,West,Tier 2,Regular,Organic,19,7137,23,310.3,86,0.388,4,1,2,3.56,Passive,0,0.165
CUST_14732,Female,61,55+,99638,Medium,Central,Tier 3,Regular,Paid Search,32,29297,73,401.33,12,0.279,10,7,0,3.81,Passive,0,0.079
CUST_14733,Female,30,26-35,76452,Medium,Central,Tier 3,Regular,Paid Search,52,14880,144,103.33,30,0.259,1,10,3,3.16,Detractor,0,0.159
CUST_14734,Female,24,18-25,23552,Low,East,Tier 3,Budget,Social Media,34,3039,21,144.71,58,0.384,0,6,3,2.37,Detractor,0,0.311
CUST_14735,Female,35,26-35,108149,High,North,Tier 3,Regular,Organic,45,36347,93,390.83,3,0.307,5,0,0,3.56,Passive,0,0.096
CUST_14736,Female,23,18-25,50655,Medium,East,Tier 3,New,Social Media,6,832,3,277.33,20,0.379,2,16,2,3.22,Detractor,1,0.244
CUST_14737,Other,57,55+,134205,High,Central,Tier 3,Premium,Paid Search,39,85233,132,645.7,2,0.113,28,0,1,3.72,Passive,0,0
CUST_14738,Male,18,18-25,53101,Medium,North,Tier 1,Regular,Organic,20,7801,16,487.56,83,0.389,0,8,1,3.79,Passive,0,0.139
CUST_14739,Male,18,18-25,48633,Low,East,Tier 2,Budget,Paid Search,31,3540,33,107.27,43,0.289,3,14,3,2.8,Detractor,0,0.255
CUST_14740,Other,31,26-35,84246,Medium,North,Tier 1,Regular,Paid Search,26,14632,18,812.89,54,0.191,7,20,2,3.5,Passive,1,0.144
CUST_14741,Male,41,36-45,68676,Medium,North,Tier 3,New,Social Media,3,307,1,307,56,0,2,4,2,3.66,Passive,0,0.23
CUST_14742,Male,35,26-35,74689,Medium,Central,Tier 2,Budget,Offline Event,44,14697,41,358.46,81,0.285,1,7,1,3.49,Detractor,0,0.217
CUST_14743,Male,30,26-35,102420,High,Central,Tier 3,Regular,Partner,6,5260,4,1315,60,0.243,7,10,1,3.49,Detractor,0,0.15
CUST_14744,Other,27,26-35,97302,Medium,East,Tier 1,New,Partner,3,507,1,507,43,0.206,0,11,0,3.8,Passive,0,0.205
CUST_14745,Male,22,18-25,27089,Low,West,Tier 1,Churned,Social Media,41,715,5,143,113,0.147,0,10,7,1,Detractor,1,1
CUST_14746,Female,26,26-35,51136,Medium,West,Tier 3,New,Paid Search,5,509,3,169.67,15,0.393,1,5,0,3.87,Passive,1,0.176
CUST_14747,Other,22,18-25,41707,Low,Central,Tier 2,Budget,Social Media,42,6702,12,558.5,86,0.5,0,12,2,3.12,Detractor,0,0.258
CUST_14748,Female,35,26-35,45905,Low,East,Tier 2,Budget,Offline Event,12,893,16,55.81,49,0.139,4,1,3,2.97,Detractor,1,0.243
CUST_14749,Female,26,26-35,76809,Medium,South,Tier 2,Regular,Referral,6,1698,13,130.62,81,0.148,6,10,3,2.9,Detractor,0,0.226
CUST_14750,Other,22,18-25,46649,Low,East,Tier 2,New,Organic,4,381,2,190.5,72,0.4,0,15,1,3.8,Passive,0,0.229
CUST_14751,Other,18,18-25,77549,Medium,Central,Tier 1,Regular,Paid Search,51,30885,26,1187.88,44,0.132,4,12,3,2.79,Detractor,0,0.208
CUST_14752,Female,22,18-25,59494,Medium,East,Tier 1,Budget,Partner,47,10473,70,149.61,60,0.065,1,10,1,3.3,Detractor,0,0.22
CUST_14753,Other,18,18-25,34708,Low,Central,Tier 1,Budget,Organic,34,3302,27,122.3,20,0.232,1,9,0,3.35,Detractor,0,0.182
CUST_14754,Male,46,46-55,43865,Low,West,Tier 2,Budget,Referral,25,3299,11,299.91,69,0.304,1,0,2,3.15,Detractor,0,0.242
CUST_14755,Male,32,26-35,65283,Medium,East,Tier 2,Regular,Social Media,38,15590,25,623.6,26,0.384,3,8,1,3.45,Detractor,1,0.127
CUST_14756,Female,18,18-25,66049,Medium,North,Tier 3,Budget,Partner,44,6799,28,242.82,66,0.233,0,12,1,3.08,Detractor,0,0.247
CUST_14757,Other,31,26-35,80901,Medium,Central,Tier 1,New,Social Media,5,457,1,457,47,0.363,0,8,2,3.25,Detractor,0,0.264
CUST_14758,Female,18,18-25,83334,Medium,North,Tier 3,Regular,Organic,42,18910,97,194.95,39,0.342,0,7,3,2.9,Detractor,1,0.192
CUST_14759,Other,46,46-55,126029,High,South,Tier 1,Regular,Referral,43,39451,60,657.52,6,0.334,3,8,2,3.12,Detractor,0,0.143
CUST_14760,Female,48,46-55,159315,High,North,Tier 1,Premium,Partner,50,138138,248,557.01,10,0.257,27,7,0,3.89,Passive,0,0
CUST_14761,Male,31,26-35,59873,Medium,Central,Tier 2,Budget,Social Media,52,6224,66,94.3,81,0.246,3,14,2,3,Detractor,1,0.267
CUST_14762,Male,18,18-25,26020,Low,West,Tier 2,Budget,Paid Search,56,4521,71,63.68,12,0.241,2,14,0,3.74,Passive,0,0.136
CUST_14763,Female,50,46-55,215881,Premium,Central,Tier 1,Premium,Offline Event,6,19708,24,821.17,14,0.216,37,4,2,3.84,Passive,0,0
CUST_14764,Female,19,18-25,93020,Medium,North,Tier 1,Regular,Referral,35,10939,18,607.72,5,0.385,5,11,3,3.21,Detractor,0,0.133
CUST_14765,Male,35,26-35,108100,High,Central,Tier 3,Regular,Organic,54,33600,91,369.23,1,0.25,0,0,1,3.33,Detractor,0,0.117
CUST_14766,Female,21,18-25,54137,Medium,South,Tier 2,Budget,Social Media,20,2838,20,141.9,34,0.274,0,9,1,3.16,Detractor,0,0.212
CUST_14767,Female,38,36-45,74656,Medium,South,Tier 1,New,Paid Search,2,314,1,314,17,0.433,1,13,1,3.37,Detractor,0,0.227
CUST_14768,Female,35,26-35,79509,Medium,East,Tier 2,Regular,Paid Search,42,21072,111,189.84,26,0.208,0,7,3,3.39,Detractor,0,0.132
CUST_14769,Female,51,46-55,97754,Medium,West,Tier 1,Regular,Social Media,21,15738,37,425.35,87,0.146,0,0,3,2.74,Detractor,0,0.247
CUST_14770,Other,18,18-25,32102,Low,South,Tier 2,Budget,Organic,32,3776,23,164.17,22,0.183,0,5,2,2.99,Detractor,0,0.219
CUST_14771,Male,36,36-45,108506,High,North,Tier 3,Regular,Referral,22,20509,11,1864.45,37,0.159,0,2,1,3.62,Passive,0,0.119
CUST_14772,Male,18,18-25,70554,Medium,North,Tier 2,Budget,Referral,27,7140,14,510,67,0.113,1,11,3,2.97,Detractor,1,0.258
CUST_14773,Male,31,26-35,56856,Medium,Central,Tier 3,Budget,Organic,24,5639,14,402.79,22,0.206,2,12,1,2.69,Detractor,0,0.249
CUST_14774,Male,29,26-35,76361,Medium,South,Tier 1,New,Organic,3,482,1,482,42,0.203,0,11,0,4.37,Passive,0,0.147
CUST_14775,Male,26,26-35,62426,Medium,Central,Tier 3,Budget,Referral,34,4245,13,326.54,43,0.308,0,1,3,2.48,Detractor,1,0.287
CUST_14776,Other,41,36-45,207211,Premium,South,Tier 2,Premium,Organic,31,63906,198,322.76,4,0.47,19,5,2,4.18,Passive,0,0
CUST_14777,Male,25,18-25,77411,Medium,North,Tier 1,New,Social Media,5,758,2,379,76,0.266,1,7,0,3.76,Passive,0,0.236
CUST_14778,Male,26,26-35,108170,High,East,Tier 1,Regular,Referral,11,4877,23,212.04,35,0.3,4,16,2,3.47,Detractor,0,0.131
CUST_14779,Male,19,18-25,38505,Low,South,Tier 3,Budget,Paid Search,32,3961,30,132.03,57,0.06,5,15,0,3.38,Detractor,0,0.209
CUST_14780,Male,24,18-25,40770,Low,North,Tier 3,Budget,Paid Search,15,1163,11,105.73,21,0.128,0,13,3,3.3,Detractor,0,0.187
CUST_14781,Male,42,36-45,92866,Medium,East,Tier 2,Regular,Paid Search,25,18674,53,352.34,20,0.086,3,0,0,3.79,Passive,0,0.087
CUST_14782,Male,43,36-45,67178,Medium,East,Tier 2,New,Referral,4,364,2,182,53,0.363,0,0,2,3.94,Passive,0,0.199
CUST_14783,Male,36,36-45,77924,Medium,South,Tier 1,Regular,Organic,34,20544,80,256.8,3,0.237,3,7,1,4.21,Passive,0,0.031
CUST_14784,Female,39,36-45,96001,Medium,East,Tier 3,Regular,Social Media,12,7415,12,617.92,36,0.123,0,0,1,3.41,Detractor,0,0.139
CUST_14785,Male,36,36-45,93849,Medium,North,Tier 3,Churned,Referral,20,1431,4,357.75,273,0.073,0,1,5,1.49,Detractor,1,1
CUST_14786,Male,23,18-25,85502,Medium,West,Tier 3,New,Organic,4,340,2,170,15,0.282,2,12,3,3.25,Detractor,0,0.238
CUST_14787,Other,22,18-25,72817,Medium,South,Tier 2,New,Social Media,4,503,2,251.5,65,0.251,0,11,2,3.95,Passive,0,0.208
CUST_14788,Female,23,18-25,67709,Medium,South,Tier 1,Regular,Paid Search,2,768,1,768,71,0.521,5,14,2,3.23,Detractor,0,0.186
CUST_14789,Male,29,26-35,121246,High,West,Tier 2,New,Offline Event,2,455,1,455,34,0.322,1,15,0,3.97,Passive,0,0.181
CUST_14790,Male,36,36-45,126533,High,South,Tier 1,Regular,Organic,54,19176,32,599.25,81,0.298,9,3,1,3.34,Detractor,0,0.183
CUST_14791,Female,30,26-35,43513,Low,East,Tier 1,Budget,Paid Search,57,7519,79,95.18,73,0.322,4,8,1,2.76,Detractor,0,0.284
CUST_14792,Male,43,36-45,62895,Medium,North,Tier 1,Budget,Social Media,34,9538,36,264.94,23,0.359,1,7,1,3.33,Detractor,0,0.186
CUST_14793,Male,23,18-25,82604,Medium,South,Tier 2,New,Referral,2,219,1,219,76,0.184,0,13,2,3.39,Detractor,0,0.274
CUST_14794,Female,32,26-35,49819,Low,West,Tier 2,Regular,Organic,1,456,2,228,69,0.239,4,6,2,3.55,Passive,0,0.152
CUST_14795,Female,39,36-45,111653,High,North,Tier 3,New,Paid Search,4,504,3,168,48,0.187,0,3,0,3.36,Detractor,1,0.254
CUST_14796,Other,48,46-55,100713,High,Central,Tier 2,New,Paid Search,6,1053,3,351,1,0.22,1,13,1,3.79,Passive,0,0.172
CUST_14797,Male,32,26-35,106299,High,West,Tier 1,Regular,Referral,39,36046,46,783.61,52,0.226,1,11,2,3.13,Detractor,0,0.18
CUST_14798,Male,38,36-45,124397,High,Central,Tier 2,New,Social Media,3,543,0,543,41,0.127,0,0,0,4.38,Passive,1,0.146
CUST_14799,Other,34,26-35,88208,Medium,East,Tier 2,Regular,Organic,24,18005,65,277,88,0.186,10,13,1,3.44,Detractor,0,0.179
CUST_14800,Female,22,18-25,83436,Medium,South,Tier 3,New,Referral,6,683,1,683,1,0.305,2,11,2,3.1,Detractor,0,0.24
CUST_14801,Male,26,26-35,180482,High,West,Tier 2,Premium,Referral,56,153821,227,677.63,27,0.272,24,11,3,3.67,Passive,0,0.005
CUST_14802,Male,40,36-45,108981,High,North,Tier 2,Regular,Referral,54,30500,54,564.81,5,0.312,7,8,2,3.29,Detractor,0,0.125
CUST_14803,Other,31,26-35,115884,High,North,Tier 2,New,Organic,5,928,3,309.33,60,0.215,0,10,3,3.44,Detractor,0,0.255
CUST_14804,Female,43,36-45,88018,Medium,Central,Tier 3,Regular,Social Media,8,5146,6,857.67,86,0.304,2,4,1,3.91,Passive,1,0.129
CUST_14805,Male,22,18-25,31804,Low,East,Tier 2,Budget,Paid Search,6,401,5,80.2,17,0.339,0,10,0,3.54,Passive,1,0.16
CUST_14806,Female,33,26-35,35937,Low,South,Tier 3,Budget,Paid Search,48,6992,13,537.85,66,0.239,3,6,1,3.41,Detractor,0,0.213
CUST_14807,Female,40,36-45,118194,High,Central,Tier 1,New,Paid Search,1,133,0,133,52,0.038,2,4,0,4.23,Passive,0,0.17
CUST_14808,Male,21,18-25,64521,Medium,North,Tier 1,New,Social Media,5,864,3,288,14,0.185,1,14,0,4.01,Passive,0,0.161
CUST_14809,Female,42,36-45,212519,Premium,Central,Tier 3,Premium,Offline Event,1,4673,2,2336.5,21,0.353,20,6,3,3.51,Passive,0,0.017
CUST_14810,Male,46,46-55,48022,Low,Central,Tier 3,New,Paid Search,4,351,1,351,15,0.002,2,11,3,3.59,Passive,0,0.203
CUST_14811,Other,31,26-35,83319,Medium,East,Tier 1,Regular,Social Media,18,8949,42,213.07,18,0.088,2,19,1,3.71,Passive,0,0.094
CUST_14812,Other,20,18-25,68377,Medium,East,Tier 3,Regular,Social Media,26,13570,51,266.08,72,0.285,7,11,0,3.93,Passive,0,0.116
CUST_14813,Female,46,46-55,184839,High,West,Tier 1,Premium,Offline Event,26,103149,148,696.95,12,0.363,19,10,0,4.37,Passive,0,0
